Year,Country,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Fed. States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,TFYR Macedonia,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2010,Southern Asia,2314959,..,..,..,..,..,..,..,..,1533,..,635,15,7427,..,15581,1743888,..,..,..,..,..,..,41355,..,..,..,7605,..,16893,..,..,..,..,10013,..,1048,..,..,..,..,..,..,99706,..,..,..,..,..,..,..,..,..,..,..,129,..,..,..,24,..,..,..,..,111,..,..,..,..,..,..,..,77,21,804,..,..,..,..,..,1266,..,..,50,..,..,..,..,..,..,..,..,17,..,..,..,..,1293382,78255,2169,56095,..,..,37,2807,..,7848,127,76,1177,..,3872,..,44938,..,355,..,..,25,..,..,..,..,..,114483,765,..,..,..,..,..,119,..,..,..,..,..,..,..,..,..,138738,..,..,279066,13,..,80,..,..,344,..,..,7354,154,639174,..,..,..,..,..,327,..,80,..,150,312,..,..,..,728,..,..,..,..,..,..,..,..,..,3077,..,..,14,..,7079,..,..,..,..,..,106,..,16,85607,..,..,..,..,114,245,36,13541,..,5789,..,..,..,..,..,..,1589,3030,..,..,359,..,7088,20132,..,25254,..,..,677,..,..,14208,..,..,..,342,..
2010,Afghanistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27082,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13541,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,677,..,..,..,..,..,..,..,..
2010,Bangladesh,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15375,..,..,..,..,..,..,..,..,..,..,..,7605,..,..,..,..,..,..,10013,..,..,..,..,..,..,..,..,86537,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17443,77570,..,..,..,..,..,..,..,7043,..,..,..,..,..,..,44938,..,..,..,..,..,..,..,..,..,..,110635,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,110459,..,..,17987,..,..,..,..,..,..,..,..,7295,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5026,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5540,..,..,..,..,..,..,..,..,..,..,..,..,..,17075,..,23466,..,..,..,..,..,13949,..,..,..,..,..
2010,Bhutan,..,..,..,..,..,..,..,..,..,..,..,20,..,..,..,..,33,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17,..,..,..,..,..,..,448,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14,..,..,..,..,..,14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35061,..,..,..,..,..,..,8,..,76,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20,..,..,441,13,..,15,..,..,..,..,..,..,..,20,..,..,..,..,..,14,..,..,..,..,15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,..,..,..,..,..,..,..,..,16,..,..,..,..,12,18,..,..,..,31,..,..,..,..,..,..,..,..,..,..,..,..,..,15,..,67,..,..,..,..,..,..,..,..,..,..,..
2010,India,4269,..,..,..,..,..,..,..,..,..,..,335,..,..,..,..,1718743,..,..,..,..,..,..,3582,..,..,..,..,..,16893,..,..,..,..,..,..,842,..,..,..,..,..,..,4318,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77,..,559,..,..,..,..,..,789,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,349,807,248,..,..,..,..,..,296,..,76,1177,..,3048,..,..,..,..,..,..,..,..,..,..,..,..,3436,111,..,..,..,..,..,119,..,..,..,..,..,..,..,..,..,26972,..,..,260412,..,..,..,..,..,344,..,..,..,..,593071,..,..,..,..,..,..,..,75,..,..,..,..,..,..,672,..,..,..,..,..,..,..,..,..,2436,..,..,..,..,1743,..,..,..,..,..,..,..,..,80316,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51,..,..,..,359,..,6255,2389,..,1383,..,..,..,..,..,259,..,..,..,342,..
2010,Iran (Islamic Republic of),1335371,..,..,..,..,..,..,..,..,1533,..,..,..,7427,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55676,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17567,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1514,3030,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2010,Maldives,..,..,..,..,..,..,..,..,..,..,..,51,15,..,..,..,24501,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25,..,..,..,..,..,..,..,..,..,74,..,..,..,..,..,161,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8972,..,..,..,..,..,..,129,..,39,..,..,..,..,..,..,..,..,7,..,..,..,..,..,..,..,..,47,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..,..,152,..,..,..,..,..,313,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50,..,..,..,..,..,..,..,..,4912,..,..,..,..,24,76,..,..,..,68,..,..,..,..,..,..,..,..,..,..,..,..,..,63,..,31,..,..,..,..,..,..,..,..,..,..,..
2010,Nepal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,123,..,..,..,..,..,..,37643,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6172,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,132469,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,833,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2010,Pakistan,975251,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,196,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1093934,226,1297,149,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1287,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,346,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2010,Sri Lanka,68,..,..,..,..,..,..,..,..,..,..,229,..,..,..,206,488,..,..,..,..,..,..,130,..,..,..,..,..,..,..,..,..,..,..,..,130,..,..,..,..,..,..,2035,..,..,..,..,..,..,..,..,..,..,..,129,..,..,..,..,..,..,..,..,86,..,..,..,..,..,..,..,..,21,157,..,..,..,..,..,302,..,..,50,..,..,..,..,..,..,..,..,17,..,..,..,..,5503,110,65,22,..,..,37,2670,..,394,127,..,..,..,824,..,..,..,348,..,..,25,..,..,..,..,..,365,654,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,226,..,..,54,..,..,..,..,..,59,154,449,..,..,..,..,..,..,..,5,..,150,297,..,..,..,56,..,..,..,..,..,..,..,..,..,641,..,..,14,..,251,..,..,..,..,..,106,..,16,..,..,..,..,..,78,151,36,..,..,150,..,..,..,..,..,..,24,..,..,..,..,..,833,590,..,307,..,..,..,..,..,..,..,..,..,..,..
2010,South-Eastern Asia,839,55,229,..,..,34,..,..,88,66,34,16650,270,..,..,54,236955,..,..,236,..,..,..,..,18,..,..,150,..,3540,..,..,..,128,296333,..,7199,..,..,..,..,..,38,281881,25055,7712,89,..,521,..,38,8,..,51,..,..,..,3544,24,612,..,..,..,224,75,..,..,..,..,1,..,..,..,63,1837,..,..,..,..,..,4005,34,..,84,..,..,..,442,14,..,..,..,..,..,..,189,42,173615,675446,252,440,246,..,283,1249,..,34085,6440,..,24,..,88,..,369132,..,66,..,1,1221,..,..,..,..,..,450201,..,..,..,..,..,..,..,..,85,..,..,..,..,..,..,..,1068762,..,..,119243,4796,..,3946,..,..,102,..,..,687,198,81271,16,..,27,..,53,22439,32,467,23,60,24253,..,..,18,69,2,..,..,..,..,..,..,..,..,1623,..,..,..,..,53394,..,..,..,..,617,396,..,515,12570,7,54,60,..,817,1331,1250,..,..,52479,11518,1,..,..,..,261,431,..,..,..,..,..,210,26063,..,36112,..,..,..,..,..,82870,..,..,..,..,1
2010,Brunei Darussalam,..,..,..,..,..,..,..,..,..,..,..,276,..,..,..,..,1090,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1106,256,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2551,1201,..,..,..,..,..,..,..,120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26424,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4049,168,..,117,..,..,..,..,..,..,..,538,..,..,..,..,..,5587,..,..,..,..,80,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,855,..,..,..,..,..,..,..,..,470,..,..,..,..,..,..,..,..,..,9983,..,..,..,..,..,..,..,..,..,..,..,..,..,1179,..,106,..,..,..,..,..,..,..,..,..,..,..
2010,Cambodia,..,..,..,..,..,..,..,..,..,..,..,85,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,..,..,..,..,..,..,1031,78,..,..,..,..,..,..,..,..,..,..,..,..,29,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,205,..,..,..,..,..,26,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80,91,..,..,..,..,..,10,..,90,..,..,..,..,..,..,169,..,..,..,..,..,..,..,..,..,..,151,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40,..,..,27,22,..,..,..,..,..,..,..,..,..,22,..,..,..,..,..,94,..,..,..,..,42,..,..,..,15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92,..,..,..,..,..,..,..,..,38,..,..,..,..,..,..,..,..,..,18004,..,..,..,..,..,..,..,..,..,..,..,..,..,73,..,130,..,..,..,..,..,20856,..,..,..,..,..
2010,Indonesia,..,..,..,..,..,..,..,..,..,..,..,5744,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,994,..,..,..,..,..,..,36626,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6314,..,..,..,..,..,..,..,..,11061,6314,..,..,..,..,..,..,..,..,..,..,1192,..,..,..,..,..,1192,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3879,..,..,..,..,..,..,..,..,..,3533,..,..,..,..,..,2075,..,..,..,..,16497,..,..,..,..,..,..,..,..,..,..,..,..,..,1192,..,..,..,..,11455,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1192,..,..,11455,11455,..,..,..,..,..,..,..,..,..,..,..,..,14939,..,6227,..,..,..,..,..,..,..,..,..,..,..
2010,Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1181,..,..,..,..,..,..,..,..,4660,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1477,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7542,..,..,..,..,..
2010,Malaysia,269,..,..,..,..,..,..,..,..,..,..,2619,..,..,..,..,192665,..,..,..,..,..,..,..,..,..,..,..,..,3503,..,..,..,..,8072,..,..,..,..,..,..,..,..,5080,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71330,619349,..,333,..,..,..,..,..,9101,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,171769,..,..,109481,..,..,964,..,..,..,..,..,..,..,14438,..,..,..,..,..,11602,..,..,..,..,2627,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39128,..,..,..,..,556,..,..,..,4253,..,..,..,..,..,..,..,..,..,3244,..,..,..,..,..,..,..,..,..,..,..,..,..,6095,..,..,..,..,..,..,..,50984,..,..,..,..,..
2010,Myanmar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,826,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18543,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14480,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2249,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2010,Philippines,569,55,229,..,..,34,..,..,88,66,34,2226,270,..,..,54,69,..,..,236,..,..,..,..,18,..,..,79,..,37,..,..,..,128,20,..,3027,..,..,..,..,..,38,17245,124,..,89,..,521,..,38,..,..,..,..,..,..,2807,16,195,..,..,..,224,75,..,..,..,..,..,..,..,..,63,632,..,..,..,..,..,2281,34,..,84,..,..,..,442,14,..,..,..,..,..,..,189,42,6020,1605,245,70,246,..,283,825,..,7860,126,..,24,..,88,..,190,..,66,..,..,29,..,..,..,..,..,409,..,..,..,..,..,..,..,..,85,..,..,..,..,..,..,..,192,..,..,37,279,..,218,..,..,102,..,..,328,198,243,16,..,27,..,53,..,32,29,23,60,3585,..,..,18,54,..,..,..,..,..,..,..,..,..,430,..,..,..,..,623,..,..,..,..,..,396,..,515,137,..,53,60,..,402,651,58,..,..,176,63,..,..,..,..,261,430,..,..,..,..,..,210,1968,..,17968,..,..,..,..,..,250,..,..,..,..,..
2010,Singapore,..,..,..,..,..,..,..,..,..,..,..,4565,..,..,..,..,37883,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1976,..,..,..,..,..,..,150765,24597,7712,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67037,46323,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,421024,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1773,..,..,..,..,..,..,..,58657,..,..,..,..,..,2032,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4016,..,..,..,..,..,..,..,..,..,2485,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7431,..,..,..,..,..,..,..,..,..,..,..
2010,Thailand,1,..,..,..,..,..,..,..,..,..,..,845,..,..,..,..,748,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,285936,..,435,..,..,..,..,..,..,44547,..,..,..,..,..,..,..,8,..,..,..,..,..,..,8,417,..,..,..,..,..,..,..,..,..,1,..,..,..,..,879,..,..,..,..,..,1698,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4845,345,7,37,..,..,..,414,..,4862,..,..,..,..,..,..,365571,..,..,..,1,..,..,..,..,..,..,816,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,890739,..,..,4588,448,..,770,..,..,..,..,..,359,..,1181,..,..,..,..,..,564,..,277,..,..,532,..,..,..,..,2,..,..,..,..,..,..,..,..,1,..,..,..,..,472,..,..,..,..,61,..,..,..,3596,7,1,..,..,415,680,..,..,..,..,..,1,..,..,..,..,1,..,..,..,..,..,..,1305,..,2693,..,..,..,..,..,3152,..,..,..,..,1
2010,Timor-Leste,..,..,..,..,..,..,..,..,..,..,..,255,..,..,..,..,78,..,..,..,..,..,..,..,..,..,..,71,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,851,..,..,..,..,..,..,..,..,..,51,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2665,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104,..,..,..,..,..,..,..,140,..,..,..,..,..,427,..,161,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,..,..,..,..,..,86,..,..,..,..,..
2010,Viet Nam,..,..,..,..,..,..,..,..,..,..,..,17,..,..,..,..,3596,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1124,..,743,..,..,..,..,..,..,1427,..,..,..,..,..,..,..,..,..,..,..,..,..,708,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,958,3867,..,..,..,..,..,..,..,991,..,..,..,..,..,..,3202,..,..,..,..,..,..,..,..,..,..,87,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5904,..,..,1061,..,..,..,..,..,..,..,..,..,..,270,..,..,..,..,..,58,..,..,..,..,890,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,727,..,..,..,..,..,..,..,..,60,..,..,..,..,..,..,..,..,..,5596,..,..,..,..,..,..,..,..,..,..,..,..,..,504,..,1536,..,..,..,..,..,..,..,..,..,..,..
2010,Western Asia,213342,1760,21254,..,..,..,..,..,18127,84772,..,4625,9269,74941,..,6608,2000733,..,10393,6730,..,10,..,..,7,1215,5,4050,32,14,224520,..,5,..,..,33,5554,..,..,6,4739,..,1547,7780,84,..,1182,..,..,..,27,..,148,48,..,4680,815,170,354,2281,..,..,2,5,1436600,7,..,18089,318,123711,..,..,..,938,40693,..,..,..,..,50561,138434,216,5,41379,..,..,21,..,..,..,..,..,..,..,5,6521,26,4970676,922626,47256,929744,583,..,31164,4421,6,1043,287058,10813,152,..,60176,3375,..,1803,112668,..,..,10985,..,1737,21,5,5,546,..,..,35,..,..,269,7,..,1312,..,..,95,..,..,84251,2,118178,5,..,305314,15747,..,231,7,5,13365,..,..,1771,5454,1772716,..,16,..,..,1116,804411,27046,121,5,6429,340,5389,..,54029,88908,..,..,..,..,..,..,..,..,..,29361,44,1264,5,5,70,..,216,71,..,118584,7840,12434,1747,351840,1412937,359620,..,25,3031,6613,491796,1204,65214,11548,..,..,..,..,2,17186,64584,3522,..,..,16,66645,31917,66552,269,67802,..,2887,22672,..,248,37,..,..,541628,49,133
2010,Armenia,..,..,..,..,..,..,..,..,..,..,..,..,..,58630,..,..,..,..,158,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9939,210,..,..,509,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3001,..,..,..,..,..,..,..,..,162,..,..,..,..,..,..,336,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3622,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,982,..,..,..,..,..,..,..,..,..,436,197,..,..,..,429,..,..,..,..,..,..,252,..,..,..,..,..,..,..,..
2010,Azerbaijan,138,..,..,..,..,..,..,..,..,77374,..,..,..,..,..,..,..,..,108,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,236,..,..,..,..,..,..,..,..,..,..,25318,129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1004,..,..,..,..,..,..,..,..,1539,..,..,..,1268,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49,..,..,9405,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103,..,..,..,..,..,..,..,..,1642,777,..,..,..,753,..,..,..,..,..,..,8412,..,..,..,..,..,..,..,..
