Year,Country,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Fed. States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,TFYR Macedonia,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2010,Central Asia,"4,994",..,75,..,..,..,..,..,..,"11,780",..,..,37,"37,359",..,..,..,..,"56,236",..,..,..,..,..,..,..,..,..,..,14,"2,012",..,..,..,..,..,29,..,..,..,..,..,..,"1,075",..,..,..,..,..,..,..,..,..,..,..,..,..,"29,767",..,75,..,..,..,..,..,..,..,..,940,..,..,..,..,57,..,..,..,..,..,"3,479","110,612",..,..,"3,576",..,..,..,..,..,..,..,..,..,..,..,..,..,361,..,"2,383",37,..,..,..,..,..,..,..,"27,323",..,..,..,"12,772",..,"1,096",..,..,..,..,..,"3,656",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29,..,64,..,13,..,..,..,..,21,55,..,..,..,..,..,..,"16,412",..,..,..,"14,730","7,600",..,299,"1,905,606",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,..,"13,840",..,..,..,..,..,..,..,..,"22,033","1,634",..,..,..,"254,711",..,146,..,160,13,..,"181,685",..,..,44,..,..,..,14,..
2010,Kazakhstan,..,..,..,..,..,..,..,..,..,"3,576",..,..,..,"20,286",..,..,..,..,"32,914",..,..,..,..,..,..,..,..,..,..,..,"2,012",..,..,..,..,..,..,..,..,..,..,..,..,894,..,..,..,..,..,..,..,..,..,..,..,..,..,"28,556",..,..,..,..,..,..,..,..,..,..,559,..,..,..,..,..,..,..,..,..,..,"1,173","103,382",..,..,"3,576",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"3,353",..,502,..,..,..,..,..,"1,900",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"14,138",..,..,..,"14,586","5,476",..,..,"1,154,667",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"6,818",..,..,..,..,..,..,..,..,"20,955",391,..,..,..,"163,343",..,..,..,..,..,..,"126,540",..,..,..,..,..,..,..,..
2010,Kyrgyzstan,..,..,..,..,..,..,..,..,..,"1,313",..,..,..,"2,617",..,..,..,..,"7,060",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,153,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,120",..,..,..,..,..,..,..,..,..,..,381,..,..,..,..,57,..,..,..,..,..,"1,918","1,200",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"8,955",..,..,..,..,..,594,..,..,..,..,..,"1,756",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,253",..,..,..,144,"1,664",..,299,"76,030",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,285",..,..,..,..,..,..,..,..,624,653,..,..,..,"18,405",..,..,..,..,..,..,"5,822",..,..,44,..,..,..,..,..
2010,Tajikistan,"4,994",..,75,..,..,..,..,..,..,114,..,..,37,98,..,..,..,..,397,..,..,..,..,..,..,..,..,..,..,14,..,..,..,..,..,..,29,..,..,..,..,..,..,28,..,..,..,..,..,..,..,..,..,..,..,..,..,91,..,75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,388,78,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,361,..,700,37,..,..,..,..,..,..,..,491,..,..,..,"6,598",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29,..,64,..,13,..,..,..,..,21,55,..,..,..,..,..,..,21,..,..,..,..,460,..,..,"136,391",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,..,..,..,..,..,..,..,..,..,..,454,261,..,..,..,707,..,146,..,160,13,..,"4,411",..,..,..,..,..,..,14,..
2010,Turkmenistan,..,..,..,..,..,..,..,..,..,"3,711",..,..,..,"4,098",..,..,..,..,"1,419",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,128",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,683",..,..,..,..,..,..,..,..,"9,708",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"37,069",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,478",..,..,..,..,..,..,"44,912",..,..,..,..,..,..,..,..
2010,Uzbekistan,..,..,..,..,..,..,..,..,..,"3,066",..,..,..,"10,260",..,..,..,..,"14,446",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"4,824",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"8,169",..,..,..,"2,821",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"501,449",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"5,737",..,..,..,..,..,..,..,..,..,329,..,..,..,"69,778",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2010,Eastern Asia,..,..,..,..,..,..,..,..,"1,751",..,..,"11,820",317,..,..,..,"8,002",..,..,383,..,..,..,..,..,..,..,"152,420",..,..,3,..,..,..,"6,659",..,"17,384",..,..,..,..,..,..,"2,040,370","101,222","48,065",..,..,..,..,..,..,..,..,..,..,5,130,..,274,..,..,..,..,876,..,..,..,..,..,..,..,..,331,"6,372",..,..,..,..,..,"4,170","1,036",..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,"25,965","154,415","2,664",..,883,..,..,"1,754",..,"22,172",..,603,..,..,..,639,..,..,..,..,..,..,..,..,..,..,..,"15,104",..,..,..,..,..,..,..,..,"1,076",..,..,"8,268",..,..,..,..,252,..,..,"6,171",968,..,"2,908",..,..,"1,780",..,..,229,..,"10,609",..,..,..,..,"34,710","282,952",542,889,..,..,"375,245",..,..,..,"9,231",..,..,..,..,..,..,..,..,..,..,..,..,..,..,"6,808",..,..,..,..,..,877,..,"1,251","8,844",..,..,..,..,855,832,..,..,..,"52,296",..,..,..,..,..,..,76,..,..,..,..,..,..,"19,202",..,"53,434",..,..,"4,915",..,..,"79,662",..,..,..,..,..
2010,China,..,..,..,..,..,..,..,..,..,..,..,"1,552",..,..,..,..,"1,689",..,..,..,..,..,..,..,..,..,..,"24,298",..,..,..,..,..,..,..,..,"2,493",..,..,..,..,..,..,..,"93,508","9,493",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,745","18,874",..,..,..,..,..,..,..,"1,973",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,900",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,331",..,..,..,..,"4,410","30,180",..,..,..,..,"57,941",..,..,..,951,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,590",..,..,..,..,..,..,..,..,..,"5,764",..,..,..,..,..,..,..,..,..,..,..,..,..,"2,512",..,"8,135",..,..,..,..,..,"7,616",..,..,..,..,..
2010,"China, Hong Kong SAR",..,..,..,..,..,..,..,..,..,..,..,"4,174",..,..,..,..,166,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"6,469",..,..,..,..,..,..,"1,251,904",..,"38,572",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,763,..,..,..,..,..,538,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"9,337","118,382",..,..,297,..,..,244,..,"6,940",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"8,024",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"4,814",364,..,801,..,..,..,..,..,..,..,"3,086",..,..,..,..,..,"112,618",..,61,..,..,"2,844",..,..,..,74,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"5,425",..,..,..,..,..,..,..,201,510,..,..,..,..,..,223,..,..,..,"16,745",..,..,..,..,..,..,..,..,..,..,..,..,..,"6,755",..,"5,783",..,..,..,..,..,"6,797",..,..,..,..,..
2010,"China, Macao SAR",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"143,537","7,665",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"7,671",..,572,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,700,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2010,Dem. People's Republic of Korea,..,..,..,..,..,..,..,..,..,..,..,85,..,..,..,..,84,..,..,..,..,..,..,..,..,..,..,"1,263",..,..,..,..,..,..,..,..,132,..,..,..,..,..,..,"12,655",49,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,159,958,..,..,..,..,..,..,..,87,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77,..,..,..,..,237,"1,638",..,..,..,..,"2,435",..,..,..,62,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94,..,..,..,..,..,..,..,..,..,297,..,..,..,..,..,..,..,..,..,..,..,..,..,117,..,438,..,..,..,..,..,309,..,..,..,..,..
2010,Japan,..,..,..,..,..,..,..,..,"1,751",..,..,"5,369",313,..,..,..,"5,599",..,..,383,..,..,..,..,..,..,..,"126,859",..,..,..,..,..,..,"1,477",..,"5,500",..,..,..,..,..,..,"378,100",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,274,..,..,..,..,876,..,..,..,..,..,..,..,..,330,"4,985",..,..,..,..,..,"3,287","1,036",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"12,379","13,699","2,664",..,584,..,..,"1,502",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"4,602",..,..,..,..,..,..,..,..,"1,076",..,..,..,..,..,..,..,..,..,..,..,604,..,"1,788",..,..,"1,502",..,..,229,..,"5,666",..,..,..,..,"30,063","115,648",539,256,..,..,"311,429",..,..,..,"4,300",..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,383",..,..,..,..,..,..,..,"1,050","5,005",..,..,..,..,855,599,..,..,..,"22,713",..,..,..,..,..,..,..,..,..,..,..,..,..,"8,828",..,"27,879",..,..,..,..,..,"22,988",..,..,..,..,..
2010,Mongolia,..,..,..,..,..,..,..,..,..,..,..,65,4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,26,..,..,..,..,..,..,"1,101",..,..,..,..,..,..,..,..,..,..,..,..,5,130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,13,..,..,..,..,..,51,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,28,..,..,..,2,..,..,8,..,143,..,82,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28,3,..,..,..,596,..,..,..,"1,314",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,..,..,..,..,..,..,..,..,..,..,76,..,..,..,..,..,..,19,..,273,..,..,..,..,..,10,..,..,..,..,..
2010,Republic of Korea,..,..,..,..,..,..,..,..,..,..,..,575,..,..,..,..,464,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"5,182",..,"2,764",..,..,..,..,..,..,"253,073",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,611,..,..,..,..,..,294,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,317","2,502",..,..,..,..,..,..,..,"13,029",..,521,..,..,..,639,..,..,..,..,..,..,..,..,..,..,..,492,..,..,..,..,..,..,..,..,..,..,..,"8,268",..,..,..,..,252,..,..,"1,357",..,..,319,..,..,278,..,..,..,..,449,..,..,..,..,..,"15,169",..,..,..,..,..,..,..,..,"2,530",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,877,..,..,645,..,..,..,..,..,..,..,..,..,"6,077",..,..,..,..,..,..,..,..,..,..,..,..,..,971,..,"10,926",..,..,"4,915",..,..,"41,942",..,..,..,..,..
2010,Southern Asia,"1,974,556",..,..,..,..,..,..,..,..,971,..,610,5,"4,701",..,"13,283","1,574,697",..,..,..,..,..,..,"39,366",..,..,..,"6,478",..,"9,440",..,..,..,..,"8,528",..,"1,017",..,..,..,..,..,..,"92,346",..,..,..,..,..,..,..,..,..,..,..,118,..,..,..,12,..,..,..,..,49,..,..,..,..,..,..,..,101,40,801,..,..,..,..,..,"1,746",..,..,39,..,..,..,..,..,..,..,..,21,..,..,..,..,"1,288,411","66,972","2,048","31,136",..,..,18,"2,670",..,"6,981",144,"2,210","1,292",..,"4,145",..,"38,279",..,377,..,..,15,..,..,..,..,..,"104,281",915,..,..,..,..,..,188,..,..,..,..,..,..,..,..,..,"151,262",..,..,"318,412",6,..,68,..,..,326,..,..,"6,271",171,"587,205",..,..,..,..,..,408,..,95,..,120,315,..,..,..,817,..,..,..,..,..,..,..,..,..,"2,846",..,..,12,..,"7,294",..,..,..,..,..,151,..,20,"82,949",..,..,..,..,66,163,37,"10,450",..,"4,992",..,..,..,..,..,..,"1,037","1,920",..,..,380,..,"6,989","17,833",..,"21,789",..,..,522,..,..,"12,209",..,..,..,363,..
2010,Afghanistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"20,902",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"10,450",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,522,..,..,..,..,..,..,..,..
2010,Bangladesh,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"13,096",..,..,..,..,..,..,..,..,..,..,..,"6,478",..,..,..,..,..,..,"8,528",..,..,..,..,..,..,..,..,"73,715",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"14,858","66,077",..,..,..,..,..,..,..,"5,998",..,..,..,..,..,..,"38,279",..,..,..,..,..,..,..,..,..,..,"94,243",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"124,560",..,..,"15,321",..,..,..,..,..,..,..,..,"6,214",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"4,281",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"4,719",..,..,..,..,..,..,..,..,..,..,..,..,..,"14,544",..,"19,989",..,..,..,..,..,"11,881",..,..,..,..,..
2010,Bhutan,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,..,16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18,..,..,..,..,..,..,410,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15,..,..,..,..,..,11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"7,322",..,..,..,..,..,..,4,..,44,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,..,..,238,6,..,8,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,..,..,..,..,..,..,..,..,15,..,..,..,..,10,5,..,..,..,27,..,..,..,..,..,..,..,..,..,..,..,..,..,19,..,62,..,..,..,..,..,..,..,..,..,..,..
2010,India,"4,118",..,..,..,..,..,..,..,..,..,..,353,..,..,..,..,"1,570,294",..,..,..,..,..,..,"3,312",..,..,..,..,..,"9,440",..,..,..,..,..,..,861,..,..,..,..,..,..,"3,054",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101,..,625,..,..,..,..,..,"1,438",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,501,962,269,..,..,..,..,..,447,..,"2,210","1,292",..,"3,258",..,..,..,..,..,..,..,..,..,..,..,..,"9,469",95,..,..,..,..,..,188,..,..,..,..,..,..,..,..,..,"25,498",..,..,"302,742",..,..,..,..,..,326,..,..,..,..,"554,311",..,..,..,..,..,..,..,87,..,..,..,..,..,..,726,..,..,..,..,..,..,..,..,..,"2,207",..,..,..,..,"2,643",..,..,..,..,..,..,..,..,"80,655",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58,..,..,..,380,..,"6,177","2,658",..,"1,440",..,..,..,..,..,328,..,..,..,363,..
2010,Iran (Islamic Republic of),"1,036,719",..,..,..,..,..,..,..,..,971,..,..,..,"4,701",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"30,711",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"11,122",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,958,"1,920",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2010,Maldives,..,..,..,..,..,..,..,..,..,..,..,16,5,..,..,..,"4,097",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,..,..,..,..,..,..,..,..,..,24,..,..,..,..,..,52,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"4,596",..,..,..,..,..,..,100,..,58,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,..,..,33,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..,..,..,51,..,..,..,..,..,404,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16,..,..,..,..,..,..,..,..,"1,938",..,..,..,..,7,25,..,..,..,125,..,..,..,..,..,..,..,..,..,..,..,..,..,39,..,7,..,..,..,..,..,..,..,..,..,..,..
2010,Nepal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120,..,..,..,..,..,..,"35,955",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"14,748",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"327,466",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,459,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2010,Pakistan,"933,658",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,142,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"929,143",187,"1,048",138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,192",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,317,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2010,Sri Lanka,61,..,..,..,..,..,..,..,..,..,..,236,..,..,..,187,170,..,..,..,..,..,..,99,..,..,..,..,..,..,..,..,..,..,..,..,117,..,..,..,..,..,..,277,..,..,..,..,..,..,..,..,..,..,..,118,..,..,..,..,..,..,..,..,42,..,..,..,..,..,..,..,..,40,137,..,..,..,..,..,245,..,..,39,..,..,..,..,..,..,..,..,21,..,..,..,..,"5,026",207,38,18,..,..,18,"2,566",..,434,144,..,..,..,887,..,..,..,375,..,..,15,..,..,..,..,..,536,820,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,111,..,..,56,..,..,..,..,..,57,171,360,..,..,..,..,..,..,..,8,..,120,299,..,..,..,91,..,..,..,..,..,..,..,..,..,639,..,..,12,..,346,..,..,..,..,..,151,..,20,..,..,..,..,..,49,133,37,..,..,121,..,..,..,..,..,..,21,..,..,..,..,..,812,573,..,291,..,..,..,..,..,..,..,..,..,..,..
