Country Name,Indicator Name,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Cote d'Ivoire,GDP (current US$),17084927540,17800887469,20343636059,24224905504,24277494337,24884503951,25381615976,26790577891,31264184741,35316494574,33131113901,35296979104,38053610009
Cameroon,"Personal remittances, received (% of GDP)",0.429046893,0.671331174,0.748209107,0.613464468,0.708626936,0.439335029,0.747366597,0.722981731,0.75447643,0.809779105,0.781498566,0.824304123,0.906576993
Cameroon,"Personal remittances, received (current US$)",76988535.8,129943173.1,167338949.6,162014623.8,184370028.7,114858952.7,219254989.7,210419765.1,244059167,282960697.7,241609804.7,268900661.3,316601909.7
Cameroon,GDP growth (annual %),2.020662307,3.457668793,4.902201732,3.488800919,2.198664102,3.422507641,4.129277161,4.543265016,5.40426571,5.884059327,5.651463744,4.648481551,3.549087318
Cameroon,GDP (current US$),17944084201,19356046328,22365265026,26409781215,26017925552,26143818510,29337006833,29104437355,32348149947,34942948737,30916218544,32621535419,34922782311
"Congo, Dem. Rep.","Personal remittances, received (% of GDP)",0.074386823,0.088569654,0.052577895,0.07428551,0.104566761,0.072800722,4.363432444,2.920379061,3.064155587,2.106462278,3.07657919,1.598178192,3.350450824
"Congo, Dem. Rep.","Personal remittances, received (current US$)",8900000,12800000,8800000,14700000,19500000,15700000,1127500000,855853174.6,1001358241,756410387.6,1166568218,593480274.8,1273816799
"Congo, Dem. Rep.",GDP growth (annual %),6.135151155,5.320979565,6.259477765,6.225894269,2.85506401,7.107976576,6.87467089,7.086898947,8.481956636,9.470288098,6.91618781,2.399379098,3.726947653
"Congo, Dem. Rep.",GDP (current US$),11964484668,14451902468,16737071816,19788515874,18648373312,21565720044,25839749199,29306235826,32679745298,35909040266,37917704900,37134799974,38019265626
"Congo, Rep.","Personal remittances, received (% of GDP)",0.186875121,0.170682231,0.198518864,0.182392394,0.353912214,0.275691499,0.430794667,0.499702526,0.511411557,0.292986527,0.348227693,0.085269077,
"Congo, Rep.","Personal remittances, received (current US$)",11375094.56,13195889.3,16665039.79,21629938.19,33952701.11,33104705.62,62144746.41,68348962.37,72036671.73,41537983.19,29784452.9,7704784.23,
"Congo, Rep.",GDP growth (annual %),7.755758978,6.235997013,-1.58222275,5.572233235,7.468942484,8.751601459,3.420665681,3.799971313,3.440705249,6.779916158,2.646485877,-2.800018788,-3.1
"Congo, Rep.",GDP (current US$),6087003176,7731261311,8394688284,11859013281,9593537551,12007880439,14425607180,13677930124,14085851348,14177437982,8553154580,9035848071,8701334800
Colombia,"Personal remittances, received (% of GDP)",2.30444151,2.418986372,2.168228352,1.996951666,1.774179194,1.408876239,1.226271897,1.084444698,1.165284311,1.093046077,1.594543094,1.730933709,1.774072961
Colombia,"Personal remittances, received (current US$)",3345610321,3899159914,4460194477,4826851232,4124862554,4030846326,4101315891,4018674668,4449831680,4165731073,4679692947,4895513434,5531379859
Colombia,GDP growth (annual %),4.706555914,6.779405439,6.848654785,3.257048465,1.205422095,4.347553268,7.362530914,3.903054219,4.566869773,4.728312246,2.955945907,2.087382502,1.351326676
Colombia,GDP (current US$),1.45181E+11,1.6119E+11,2.05707E+11,2.41711E+11,2.32494E+11,2.86104E+11,3.34454E+11,3.70574E+11,3.81867E+11,3.81112E+11,2.93482E+11,2.82825E+11,3.1179E+11
Comoros,"Personal remittances, received (% of GDP)",8.267358537,9.048487778,9.306018776,11.06584705,11.09057403,9.609486925,10.57329225,10.84847209,10.38956668,10.97159208,13.03372701,12.74676048,12.3675099
Comoros,"Personal remittances, received (current US$)",54034199.48,63141341.97,73947642.41,100916920.8,100004975.1,87166995.76,108032278.8,110209758.8,115937833.5,125960242.3,128792806,130560201,132100382.2
Comoros,GDP growth (annual %),2.83754787,2.646955476,0.800042349,3.999971991,3.200113112,3.799933455,4.099846955,3.200272903,4.499874215,2.100006438,1.099964632,2.188197456,2.707658829
Comoros,GDP (current US$),653584808.7,697810988.1,794621676.5,911967428.7,901711442.3,907093130.3,1021746833,1015901205,1115906342,1148058015,988150249.5,1024261821,1068124330
Cabo Verde,"Personal remittances, received (% of GDP)",14.06335605,12.32731384,9.167749572,8.66445351,7.922591413,7.865710956,9.484809932,10.10165282,9.506683782,10.5910007,12.58163087,12.24782357,12.98294122
Cabo Verde,"Personal remittances, received (current US$)",136692598.6,136573208.4,138793676.3,155035990.8,135620281,130909874.5,176875019.6,176969700.3,175918335.4,196981864.6,200903517.8,203681144.1,229958523.2
Cabo Verde,GDP growth (annual %),6.912457988,7.983750447,15.17068797,6.650520523,-1.270425968,1.466790097,3.968886345,1.081918279,0.802797601,0.611212666,1.006863707,4.705791509,4.013257244
Cabo Verde,GDP (current US$),971977088.2,1107891063,1513933983,1789333749,1711817182,1664310770,1864824081,1751888562,1850470042,1859898513,1596800287,1662998678,1771235958
Costa Rica,"Personal remittances, received (% of GDP)",2.107183219,2.270329636,2.310502219,1.975534022,1.678835717,1.423956241,1.230919324,1.21003841,1.198910832,1.174281482,1.007719681,0.954238799,0.963250454
Costa Rica,"Personal remittances, received (current US$)",420346410,513156290.9,617920087.5,604768805,513091873.3,530688786,520219673.3,562342745,596399211,593925384.4,551988507.6,545423773.1,560366619.1
Costa Rica,GDP growth (annual %),3.870873326,7.237732746,8.16789615,4.649598233,-0.970548313,4.951863844,4.30710166,4.796919918,2.269027401,3.515338564,3.631731441,4.245989878,3.397181701
Costa Rica,GDP (current US$),19948261084,22602721765,26743972912,30612927861,30562363430,37268616184,42262694504,46473131799,49745084870,50577769785,54775997556,57157995873,58174550212
Caribbean small states,"Personal remittances, received (% of GDP)",6.006317581,5.726149098,5.747028216,4.906013016,5.446009914,5.31311408,5.281002392,5.272610169,4.934953243,5.097527486,5.430355379,5.914998366,5.789989456
Caribbean small states,"Personal remittances, received (current US$)",2345027436,2542343943,2890072318,2873980045,2624814917,2826099080,3081624325,3166639171,3022511533,3152683415,3248871336,3273663011,3295240062
Caribbean small states,GDP growth (annual %),3.719484518,6.811306817,3.230510559,1.238771436,-3.558519175,1.462283047,1.118179596,1.323901351,1.220144689,0.330079321,1.168251237,-2.050513936,0.294576117
Caribbean small states,GDP (current US$),48878881379,54566092910,60906457771,69106766833,58178987893,63286770719,68423468920,70778783661,71874614598,72804605848,71620269050,67183921136,69074812658
Cuba,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
Cuba,"Personal remittances, received (current US$)",,,,,,,,,,,,,
Cuba,GDP growth (annual %),11.20165642,12.06586311,7.262136966,4.116828042,1.451305431,2.390352297,2.802300836,3.014900289,2.747602563,1.047576632,4.438141959,0.513761468,1.783497627
Cuba,GDP (current US$),42643836075,52742800000,58603900000,60806300000,62080000000,64328000000,68990000000,73141000000,77148000000,80656000000,87133000000,91370000000,96851000000
Curacao,"Personal remittances, received (% of GDP)",,,,,,,4.940550595,4.342456334,4.227194722,4.537151793,4.517079052,4.753533229,5.138802059
Curacao,"Personal remittances, received (current US$)",,,,,,,150128491.6,135966480.4,133055865.9,143301676,142374301.7,148418994.4,160156424.6
Curacao,GDP growth (annual %),0.67642576,1.635934828,2.469960422,2.188046412,-0.531309939,0.082305218,0.612609896,-0.138918185,-0.794106979,-1.138837929,0.278695607,-0.986570598,-1.739764784
Curacao,GDP (current US$),,,,,,,3038699609,3131096089,3147616201,3158406034,3151910782,3122287933,3116610112
Cayman Islands,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
Cayman Islands,"Personal remittances, received (current US$)",,,,,,,,,,,,,
Cayman Islands,GDP growth (annual %),6.499998003,4.600001948,3.162625338,-0.357401373,-7.200482782,-2.715636823,1.169062695,1.229753683,1.279330593,2.654529322,2.833122427,3.096282407,3.039347467
Cayman Islands,GDP (current US$),2315972639,4227798075,,,,,,,,,,,3570575151
Cyprus,"Personal remittances, received (% of GDP)",0.568625913,0.520564829,0.593249445,3.501889784,2.2854943,3.371803198,2.698409135,2.216878955,1.559120463,1.144211871,1.290050267,1.669825824,1.713817573
Cyprus,"Personal remittances, received (current US$)",104817181.3,104491879,142194567.6,974916472.4,592918121.3,861909265.4,740092530.9,555137480.4,375507291,267341756.1,253889961.5,341542184.2,379471173.5
Cyprus,GDP growth (annual %),4.852991308,4.713822102,5.098036578,3.646776516,-2.015241129,1.335403498,0.403429932,-2.878099556,-5.799304664,-1.311465423,1.96230401,4.812187624,4.468879044
Cyprus,GDP (current US$),18433416242,20072788860,23968765398,27839724623,25942664629,25562264901,27426994718,25041397919,24084559214,23364707443,19680625485,20453761062,22141864999
Czech Republic,"Personal remittances, received (% of GDP)",0.983644686,1.031267208,0.965531253,0.481270335,0.580112183,0.592383155,0.611679196,0.679503528,0.829925523,1.264691969,1.431691351,1.602534069,1.660487329
Czech Republic,"Personal remittances, received (current US$)",1340517764,1603247264,1827046315,1134443633,1196075195,1229063882,1394312633,1409130137,1737884337,2628261738,2674828099,3126388080,3585217057
Czech Republic,GDP growth (annual %),6.533468806,6.853522334,5.602643685,2.682282724,-4.802572091,2.273420052,1.777833187,-0.799844281,-0.483671041,2.715116132,5.309238519,2.450542387,4.352603518
Czech Republic,GDP (current US$),1.36281E+11,1.55464E+11,1.89227E+11,2.35719E+11,2.0618E+11,2.07478E+11,2.27948E+11,2.07376E+11,2.09402E+11,2.07818E+11,1.8683E+11,1.9509E+11,2.15914E+11
Germany,"Personal remittances, received (% of GDP)",0.239943894,0.249206346,0.284013237,0.292454775,0.360832195,0.374342263,0.407899184,0.413184383,0.436979161,0.437799212,0.460489531,0.458904474,0.451884876
Germany,"Personal remittances, received (current US$)",6865779219,7482286880,9769923181,10973972375,12333262473,12791629121,15327620607,14643188037,16397702037,17068593918,15570943908,16039458728,16689031816
Germany,GDP growth (annual %),0.706713948,3.700159572,3.260535297,1.082315404,-5.618860435,4.079933305,3.660000155,0.491992829,0.489584482,2.178066561,1.738967619,2.242235099,2.15710947
Germany,GDP (current US$),2.86141E+12,3.00245E+12,3.43995E+12,3.75237E+12,3.41801E+12,3.41709E+12,3.7577E+12,3.54398E+12,3.75251E+12,3.89873E+12,3.38139E+12,3.49516E+12,3.6932E+12
Djibouti,"Personal remittances, received (% of GDP)",3.647797743,3.70302609,3.377728229,3.03555941,3.094680047,2.89214171,2.611455713,2.457506994,2.690786763,2.440929199,3.874308138,3.286920205,3.196724792
Djibouti,"Personal remittances, received (current US$)",25849505.69,28471593.12,28640397.03,30328436.14,32466619.03,32641049.74,32359709.88,33265624.21,35645759.36,35516376.34,63296196.26,57990096.78,58969164.98
Djibouti,GDP growth (annual %),,,,,,,,,,8.920584625,9.683798116,8.722260061,4.090263628
Djibouti,GDP (current US$),708633194.7,768873684,847918929.1,999105339.3,1049110685,1128611700,1239144502,1353632942,1324733712,1455035089,1633741923,1764268469,1844674435
Dominica,"Personal remittances, received (% of GDP)",5.977224751,5.656636759,5.335518181,4.951291858,4.526617063,4.635108285,4.564667662,4.783743778,4.691655979,9.644836142,10.34116722,7.651807872,8.889091297
Dominica,"Personal remittances, received (current US$)",21772344.44,22075033.33,22482585.19,22686333.33,22138522.22,22889296.3,22870140,23248898.52,23551134.07,50494650.15,55928203.98,44033723.67,44154449.73
Dominica,GDP growth (annual %),0.65623311,4.658759483,6.353759422,7.120741901,-1.169757154,0.672543298,-0.223681462,-1.058782938,-0.60769227,4.388896102,-2.55050302,2.522050874,-9.530409524
Dominica,GDP (current US$),364255074.1,390250148.1,421375851.9,458190185.2,489074333.3,493824413.3,501025303.3,485997988.1,501979134.4,523540777.8,540830670,575468234.4,496726248.5
Denmark,"Personal remittances, received (% of GDP)",0.251861594,0.261684648,0.257715633,0.297628911,0.317227638,0.287416406,0.334266048,0.361378027,0.398958988,0.420127068,0.415714485,0.399699471,0.401400372
Denmark,"Personal remittances, received (current US$)",666091577.1,740266388.8,823203959.2,1051704665,1019066492,925467462.1,1149885933,1182244240,1370760789,1483021800,1258255663,1247014793,1324081495
Denmark,GDP growth (annual %),2.336664491,3.912980152,0.909252996,-0.512025222,-4.906525558,1.870992639,1.336774667,0.226468476,0.933349282,1.619374971,2.342620274,2.39968219,2.262366309
Denmark,GDP (current US$),2.64467E+11,2.82885E+11,3.19423E+11,3.53361E+11,3.21241E+11,3.21995E+11,3.44003E+11,3.27149E+11,3.43584E+11,3.52994E+11,3.02673E+11,3.11988E+11,3.29866E+11
Dominican Republic,"Personal remittances, received (% of GDP)",7.528437782,8.011784648,7.690796361,7.466508814,7.058584429,7.200430117,7.335432267,7.026468792,7.158271691,7.281312159,7.552386632,7.614285367,8.136000529
Dominican Republic,"Personal remittances, received (current US$)",2719200000,3053800000,3397000000,3605500000,3414700000,3887000000,4240700000,4262100000,4485500000,4810400000,5196200000,5508400000,6177800000
Dominican Republic,GDP growth (annual %),9.428236947,9.174355406,7.415951715,3.209504262,0.946155168,8.33965106,3.133423003,2.717367897,4.875205093,7.636031824,7.033371069,6.612208223,4.551815138
Dominican Republic,GDP (current US$),36119047252,38116351526,44169678153,48288967303,48376555306,53982886258,57811180659,60657780261,62661773592,66065015410,68802092021,72342967648,75931656815
Algeria,"Personal remittances, received (% of GDP)",0.16473151,0.161500771,0.073349162,0.060603198,0.109566228,0.121948154,0.101425244,0.102765859,0.099926791,1.147019484,1.203399298,1.242131552,1.069307736
Algeria,"Personal remittances, received (current US$)",170000000,189000000,99004563.35,103631887.2,150336961.5,196589288,202869816.2,214841268.6,209601443.4,2452442617,1997393458,1989023597,1791681572
Algeria,GDP growth (annual %),5.907791268,1.684488319,3.372875154,2.360134861,1.632243838,3.634145353,2.891865995,3.374768651,2.767638867,3.789121212,3.763466958,3.3,1.600000001
Algeria,GDP (current US$),1.03198E+11,1.17027E+11,1.34977E+11,1.71001E+11,1.37211E+11,1.61207E+11,2.00019E+11,2.09059E+11,2.09755E+11,2.1381E+11,1.65979E+11,1.6013E+11,1.67555E+11
East Asia & Pacific (excluding high income),"Personal remittances, received (% of GDP)",0.929995641,0.881828509,0.841102282,0.765541273,0.739912044,0.732161596,0.660393288,0.637334111,0.634115777,0.719629587,0.824381433,0.758393709,0.677347022
East Asia & Pacific (excluding high income),"Personal remittances, received (current US$)",28815887815,32931188375,39709607133,45744600005,47929231829,57499852008,63370758215,68196523017,74854997609,91315538508,1.08798E+11,1.01864E+11,99012724655
East Asia & Pacific (excluding high income),GDP growth (annual %),9.715112411,10.77303949,12.16029984,8.432599776,7.69447111,9.776601958,8.468535738,7.509146018,7.200882145,6.759320584,6.509708361,6.36845598,6.472427998
East Asia & Pacific (excluding high income),GDP (current US$),3.10707E+12,3.74228E+12,4.7309E+12,5.98767E+12,6.49071E+12,7.86897E+12,9.61477E+12,1.07213E+13,1.18278E+13,1.27141E+13,1.32234E+13,1.34578E+13,1.46462E+13
Early-demographic dividend,"Personal remittances, received (% of GDP)",2.272897546,2.357064657,2.337330571,2.421089355,2.428785098,2.204110464,2.226412741,2.376813623,2.408913126,2.47353436,2.694899085,2.582691238,2.591763214
Early-demographic dividend,"Personal remittances, received (current US$)",1.07368E+11,1.28023E+11,1.4928E+11,1.74161E+11,1.68974E+11,1.86456E+11,2.12035E+11,2.36028E+11,2.43938E+11,2.59984E+11,2.6262E+11,2.57253E+11,2.77237E+11
Early-demographic dividend,GDP growth (annual %),6.118428943,6.157794029,5.868382702,3.451290266,0.632749856,6.167965018,4.971648831,4.232380113,4.29850886,4.012383242,4.659415039,4.79283276,4.695149887
Early-demographic dividend,GDP (current US$),4.77335E+12,5.4708E+12,6.48729E+12,7.30826E+12,7.0376E+12,8.54711E+12,9.58235E+12,1.00462E+13,1.02299E+13,1.05949E+13,1.02789E+13,1.05129E+13,1.13696E+13
East Asia & Pacific,"Personal remittances, received (% of GDP)",0.374872104,0.393107778,0.417515304,0.422598654,0.414416397,0.417720415,0.400987615,0.39995189,0.427075012,0.499043978,0.582509116,0.533847754,0.492333223
East Asia & Pacific,"Personal remittances, received (current US$)",37634602590,41817165766,49526672596,58118294028,58823826413,68803690537,76727797364,81956878696,88350031479,1.06012E+11,1.22651E+11,1.16179E+11,1.14116E+11
East Asia & Pacific,GDP growth (annual %),5.045837852,5.537470454,6.453761057,3.521939865,1.377005152,7.06145117,4.614682137,4.684398922,4.750226541,4.126602924,4.134023113,4.043006986,4.585208689
